id,uuid,parent_id,depth,object_id,created_at,unix_created_at,text
60260,0651e29e-b595-42de-b7f8-450fba4b2330,NULL,1,11941,2015-03-01 11:05:04,1425207904,"I like the concept of the 4 Clusters which can make or break the customer experience. 
Destroy - frustration, stressed, hurried 
Attention - feeling stimulated, interested
Recommendation - feel valued, cared for 
Advocacy  - happy and pleased
The next job is to make sure we are adapting our process, people and products to deliver the right emotions and not the wrong ones. Makes sense!
"
58852,1e7ab2e1-866d-4fe2-81f0-09be056540a8,NULL,1,11941,2015-02-16 19:12:29,1424113949,"I think that there is something in this, and Colin Shaw and Beyond Philosophy have cleverly tried to define outcomes as a predictor of business performance. He realises that he needs to make a convincing commercial business case to persuade organisations to invest in changing behaviours and focus on 'emotions management' of customers. He has even gone as far as to determine what correlation exists between increased revenue for each 1 point increase in Net Promoter Score."
60258,0651e29e-b595-42de-b7f8-450fba4b2330,NULL,1,11940,2015-03-01 10:59:21,1425207561,"
I would like to say we have moved more to outside-in over the last few year, with many customer focus groups on product design, service proposition etc, however, when push comes to shove and system constraints and budget come into focus, the inside out approach will win at times.
"
60025,bfe01188-a41b-4fa7-92b2-e9d200ce8d6f,NULL,1,11940,2015-02-26 13:04:01,1424955841,We tend to take the inside out approach but we need to do more of the outside in but have the confidence to then take action to build processes that support it
58961,07c9e22e-9e4c-4f82-911e-fdfd6f6097ba,NULL,1,11940,2015-02-17 19:49:57,1424202597,"We've certainly moved more towards outside-in in the last couple of years (but then I guess I'm not the first person at my company to do this course!) - we've still got work to do though, what is good from one customer's perspective is not always good from another customer's perspective, and I think we need to understand this better"
58849,1e7ab2e1-866d-4fe2-81f0-09be056540a8,NULL,1,11940,2015-02-16 18:40:59,1424112059,"Regretably we take a very inside out approach, spending time refining processes and training people to deliver a service that we think our customers want. At best, we co-create project specific processes with customers to improve efficiency. We rarely focus on outcomes and benefits and scarcely ever consider experiences. Perhaps that is why we are struggling to distinguish our services from those offered by our competitors. "
57546,981714d6-e7d5-4c44-9e20-6f446487a53a,NULL,1,11940,2015-02-04 18:58:52,1423076332,"I think we take the view that we know what our customers want, and on that basis take an 'Inside Out' view. A significant amount of processes/customer requests are fairly standard in banking and are fairly easy to transact through Service/Admin Centres. Anything out of the ordinary tends to be requested through the face-to face Relationship Managers. It seems to work but we need to ensure we have the right level/regularity of contact."
60256,0651e29e-b595-42de-b7f8-450fba4b2330,NULL,1,11939,2015-03-01 10:55:31,1425207331,"As a highly regulated business we have a clear focus on customer outcome, but we probably do not do it as good as we should. We are very clear on the first minute, and we train out the last minute as one to reiterate the actions, ensure no further issues and re-conform who they spoke too in case they need to call back. The main ingredient here is the people again and ensuring they understand their purpose in leaving the customer feeling great about our service."
60026,bfe01188-a41b-4fa7-92b2-e9d200ce8d6f,NULL,1,11939,2015-02-26 13:07:13,1424956033,We have put a lot of time and effort in to the initial call from the customer to make it as efficient as possible.  Not has much has gone in to the last minute which is a definite area to focus on
58959,07c9e22e-9e4c-4f82-911e-fdfd6f6097ba,NULL,1,11939,2015-02-17 19:45:09,1424202309,"Same as Chris, we are really focussing on our first touch - if we take the time to get this right it has a really positive impact on customer satisfaction, even if we spend less time on subsequent touches."
58848,1e7ab2e1-866d-4fe2-81f0-09be056540a8,NULL,1,11939,2015-02-16 18:28:36,1424111316,"We put a lot of effort into first contact with customers. This takes the form of texting / phoning ahead to confirm appointments, liveried operatives showing ID and reassuring customers that we can help, explaining what we will do. We end by explaining what we've done , providing advice about use of the component in the future, and provide contact details if they have any further questions they they think of later on. This typically results in 90%+ customer satisfaction scores."
60253,0651e29e-b595-42de-b7f8-450fba4b2330,NULL,1,11938,2015-03-01 10:49:47,1425206987,"There are many in our organisation: Complaints, abandond calls, time to answer calls, paid claims, overall experience, compliments, time to complete, right person right time, clear plain English communications and much more."
60023,bfe01188-a41b-4fa7-92b2-e9d200ce8d6f,NULL,1,11938,2015-02-26 12:59:16,1424955556,"Accuracy, speed, no. of complaints/ compliments, claims per head"
58958,07c9e22e-9e4c-4f82-911e-fdfd6f6097ba,NULL,1,11938,2015-02-17 19:41:01,1424202061,"We've got over 20 so I won't list them all here, but the ones we're really trying to focus on at the moment are explaining at the outset of an insurance claim exactly what will happen, who will be involved, likely timescales etc. and then keeping the customer updated with the progress of their claim"
58839,1e7ab2e1-866d-4fe2-81f0-09be056540a8,NULL,1,11938,2015-02-16 17:16:51,1424107011,"Our quality factors are Health &amp; Safety, Quality of service, Speed of response, value for money (budget predictability), end user satisfaction, consistency of service, integrity (doing what you say you will do)"
